CustID,Age,MembersInFamily,Occupation,Area,TenureInMonths,AvgSTDCalls,AvgLocalCalls,AvgDataUsage,BillPaymentMode,AvgAmount,Churned
ID10463,40,3,3,Area1,9,14,14,3376,2,702,1
ID10464,40,4,1,Area1,13,25,21,3087,1,1068,1
ID10465,39,2,2,Area1,15,28,20,1429,1,1136,1
ID10466,26,3,2,Area1,8,16,16,416,2,937,0
ID10467,25,2,3,Area1,16,31,31,1358,2,1241,1
ID10468,31,2,2,Area1,7,16,10,11,2,607,0
ID10469,28,3,2,Area1,11,32,31,1741,2,330,0
ID10470,37,2,1,Area1,15,24,21,971,2,1210,0
ID10471,25,5,2,Area1,13,7,7,283,2,1251,0
ID10472,32,2,2,Area1,11,9,9,959,2,821,0
ID10473,29,3,1,Area1,7,10,10,272,2,495,1
ID10474,32,2,3,Area1,13,10,10,12,2,1495,0
ID10475,29,4,2,Area1,15,25,17,569,2,1025,0
ID10476,36,4,1,Area1,15,24,22,3470,2,643,0
ID10477,26,6,1,Area1,14,26,26,90,2,1381,0
ID10478,39,5,1,Area1,7,16,13,481,1,906,0
ID10479,39,3,3,Area2,15,28,28,1632,2,657,0
ID10480,30,3,2,Area1,13,12,10,1131,2,1009,0
ID10481,29,3,1,Area1,4,21,16,540,2,459,0
ID10482,37,7,1,Area1,6,22,16,1318,2,1090,0
ID10483,30,3,2,Area1,14,14,14,3678,2,1445,1
ID10484,27,2,2,Area1,14,11,8,134,2,677,0
ID10485,31,4,1,Area1,11,19,14,2485,2,1175,0
ID10486,28,3,1,Area1,13,13,12,8,2,1365,1
ID10487,34,3,2,Area1,12,15,15,265,2,1367,0
ID10488,29,3,1,Area1,16,10,9,614,2,637,0
ID10489,39,3,2,Area1,14,15,15,41,2,1440,0
ID10490,40,3,2,Area1,4,30,18,97,1,975,0
ID10491,30,6,2,Area1,13,30,20,828,2,329,0
ID10492,40,2,3,Area1,14,19,16,436,2,848,0
ID10493,37,2,3,Area1,16,10,10,1521,2,1134,1
ID10494,38,2,3,Area1,9,19,17,700,2,509,0
ID10495,37,3,2,Area1,16,12,12,1694,2,313,0
ID10496,35,3,3,Area1,14,17,17,7536,2,664,0
ID10497,25,4,3,Area1,14,14,8,524,2,566,0
ID10498,34,2,2,Area1,9,14,12,1387,1,646,0
ID10499,29,3,1,Area1,13,14,14,712,2,1120,0
ID10500,40,4,2,Area1,15,12,9,1250,2,1494,0
ID10501,36,3,1,Area1,13,9,9,261,2,1010,0
ID10502,29,4,3,Area1,14,18,18,2514,1,952,1
ID10503,37,3,1,Area1,13,7,6,492,2,1314,0
ID10504,29,2,1,Area1,16,10,10,1309,2,786,0
ID10505,38,2,2,Area1,13,13,12,568,2,948,0
ID10506,32,2,3,Area1,10,15,15,162,2,559,0
ID10507,40,3,3,Area1,15,19,19,1900,2,1044,0
ID10508,32,2,2,Area1,9,25,25,1304,1,323,1
ID10509,36,3,1,Area1,13,22,13,388,1,518,0
ID10510,35,2,2,Area1,5,16,13,316,2,1437,1
ID10511,25,3,1,Area1,11,10,8,370,1,864,0
ID10512,29,3,1,Area1,17,17,16,1653,2,341,0
ID10513,37,3,3,Area1,14,11,11,971,2,760,0
ID10514,36,2,1,Area1,11,13,12,1150,2,666,0
ID10515,25,3,1,Area1,6,9,9,543,2,965,0
ID10516,40,2,2,Area1,15,34,31,3785,2,700,0
ID10517,35,2,3,Area1,16,11,11,900,2,1257,1
ID10518,33,6,1,Area1,11,14,9,1182,2,1245,0
ID10519,37,4,3,Area1,6,12,12,878,2,1307,1
ID10520,30,2,3,Area1,9,12,8,1374,1,1414,1
ID10521,36,3,3,Area1,13,26,22,1364,1,1402,0
ID10522,27,10,3,Area1,14,28,24,5474,2,351,0
ID10523,39,3,3,Area1,13,13,13,516,2,396,0
ID10524,32,2,1,Area1,14,13,13,302,2,356,0
ID10525,35,2,1,Area1,10,13,13,4840,2,446,0
ID10526,26,6,2,Area1,11,19,22,2547,2,709,0
ID10527,38,4,1,Area1,11,11,9,1117,2,473,0
ID10528,32,6,3,Area1,16,31,31,2550,2,1470,0
ID10529,25,2,2,Area1,14,7,7,2471,2,727,1
ID10530,30,2,3,Area1,14,11,11,1436,2,463,0
ID10531,40,2,2,Area1,12,11,9,2433,2,1099,1
ID10532,40,4,2,Area1,8,15,15,281,2,349,0
ID10533,31,2,2,Area1,15,11,11,3545,2,1159,1
ID10534,27,3,3,Area1,13,12,12,6795,2,823,1
ID10535,39,2,1,Area1,9,6,6,859,2,864,1
ID10536,34,3,3,Area1,11,2,2,64,2,363,0
ID10537,39,3,1,Area1,10,24,19,1295,1,1494,0
ID10538,38,3,3,Area1,16,6,6,1097,2,1024,0
ID10539,25,3,2,Area1,17,9,9,5145,2,1000,1
ID10540,29,4,2,Area1,15,18,17,2873,2,959,1
ID10541,32,5,2,Area1,14,10,9,1222,2,588,0
ID10542,31,3,2,Area1,10,13,13,444,2,1395,0
ID10543,35,3,2,Area1,14,17,13,2284,2,620,0
ID10544,35,4,3,Area1,13,19,19,616,2,1066,0
ID10545,35,4,1,Area1,8,8,10,869,2,1160,0
ID10546,27,5,3,Area1,13,21,22,1543,2,647,0
ID10547,25,3,3,Area1,6,10,10,1315,1,620,1
ID10548,32,4,2,Area1,14,22,14,1486,1,1175,0
ID10549,32,3,3,Area1,13,8,8,688,2,1037,0
ID10550,29,2,2,Area1,7,10,10,229,2,1318,1
ID10551,29,2,1,Area1,14,12,12,133,2,393,1
ID10552,38,2,3,Area1,15,25,16,2458,2,1191,1
ID10553,36,2,1,Area1,15,30,19,605,1,1153,0
ID10554,35,5,2,Area1,16,15,12,3028,1,1289,1
ID10555,27,4,1,Area1,16,15,15,106,2,1118,0
ID10556,36,5,2,Area1,12,20,14,5006,1,1342,1
ID10557,35,2,3,Area1,15,30,22,803,1,557,0
ID10558,35,12,2,Area1,15,21,18,1074,1,911,0
ID10559,38,2,3,Area1,13,13,13,169,2,912,0
ID10560,31,4,1,Area1,13,16,11,2578,2,725,0
ID10561,29,2,1,Area1,13,13,13,112,2,577,1
ID10562,29,2,2,Area1,15,42,25,1033,2,370,0
ID10563,26,3,3,Area1,14,12,10,3127,2,1367,1
ID10564,40,2,1,Area1,8,21,21,1067,2,726,1
ID10565,39,3,3,Area1,11,17,17,932,2,1274,0
ID10566,40,3,1,Area1,13,16,16,2871,2,789,0
ID10567,27,3,1,Area1,12,15,11,964,1,318,0
ID10568,25,5,1,Area1,11,15,15,2702,2,739,1
ID10569,29,4,2,Area1,10,29,20,2160,2,1186,1
ID10570,37,3,2,Area1,15,7,7,8,2,1163,0
ID10571,30,3,1,Area1,11,12,12,1265,2,910,0
ID10572,36,4,2,Area1,12,15,13,494,2,742,0
ID10573,38,2,1,Area1,15,8,8,444,2,1414,0
ID10574,38,3,3,Area1,15,26,26,1194,2,334,0
ID10575,38,3,2,Area1,15,14,14,344,2,849,0
ID10576,34,2,1,Area1,12,6,6,196,2,1316,0
ID10577,28,3,3,Area1,12,14,10,8,1,841,0
ID10578,37,2,3,Area1,16,11,11,419,2,1443,1
ID10579,31,2,2,Area1,13,8,8,646,1,1364,1
ID10580,31,4,2,Area1,15,35,30,1230,2,879,0
ID10581,36,3,3,Area1,15,28,26,1023,2,509,0
ID10582,40,4,1,Area1,16,31,33,1301,2,827,0
ID10583,32,4,1,Area1,16,15,15,4603,2,441,0
ID10584,25,3,3,Area1,13,21,21,1245,2,996,0
ID10585,27,2,2,Area1,13,11,9,242,2,1112,1
ID10586,38,3,2,Area1,14,17,12,496,1,1192,0
ID10587,26,3,2,Area1,14,22,18,1474,2,863,0
ID10588,30,3,3,Area1,15,18,15,2362,1,847,1
ID10589,30,3,1,Area1,6,5,5,417,2,1001,1
ID10590,37,4,2,Area1,16,17,13,322,1,1118,0
ID10591,32,4,1,Area1,13,14,10,882,2,1104,0
ID10592,25,4,3,Area1,14,27,14,790,1,1131,1
ID10593,37,2,1,Area1,15,14,11,945,2,1340,0
ID10594,29,3,3,Area1,12,19,16,657,2,623,0
ID10595,26,3,3,Area1,9,17,18,2946,2,929,1
ID10596,25,5,1,Area1,13,16,12,365,2,668,0
ID10597,36,3,2,Area1,15,16,15,3182,2,986,0
ID10598,31,4,1,Area1,5,15,15,2667,2,1236,1
ID10599,25,3,2,Area1,13,39,39,4980,2,808,0
ID10600,34,4,1,Area1,12,22,18,667,2,1418,0
ID10601,27,3,1,Area1,8,27,21,1124,1,1335,1
ID10602,33,3,3,Area1,15,17,14,4163,2,808,0
ID10603,39,2,3,Area1,15,15,13,2353,2,1072,1
ID10604,39,4,2,Area1,10,12,13,676,2,1177,0
ID10605,27,2,3,Area1,16,15,14,1388,2,1374,1
ID10606,36,3,3,Area1,12,16,13,2935,2,594,0
ID10607,25,5,2,Area1,16,60,49,18728,2,1468,1
ID10608,36,3,2,Area1,8,8,8,329,2,1065,1
ID10609,37,2,1,Area1,16,12,12,3308,2,749,1
ID10610,28,3,2,Area1,14,10,9,829,2,1133,1
ID10611,28,3,2,Area1,9,9,9,1656,2,481,0
ID10612,30,3,2,Area1,16,24,22,418,2,1428,0
ID10613,28,4,2,Area2,16,12,12,2217,2,1385,1
ID10614,39,3,2,Area1,9,25,21,316,2,801,0
ID10615,36,3,2,Area1,9,7,7,6,2,713,0
ID10616,29,3,3,Area1,13,17,14,302,2,801,0
ID10617,28,3,1,Area1,16,13,13,1373,2,924,0
ID10618,26,3,1,Area1,14,12,12,1017,2,1012,0
ID10619,38,3,3,Area1,14,26,25,1340,2,901,0
ID10620,36,3,3,Area1,14,17,17,332,2,1133,0
ID10621,29,3,1,Area1,14,8,8,815,2,480,0
ID10622,39,3,3,Area1,5,13,13,402,1,750,0
ID10623,39,4,3,Area1,6,17,14,346,2,1231,1
ID10624,39,3,1,Area1,15,10,10,2719,2,899,0
ID10625,26,3,1,Area1,8,9,9,226,2,745,0
ID10626,28,3,1,Area1,15,15,15,2933,2,773,1
ID10627,36,2,1,Area1,14,11,10,592,2,677,0
ID10628,31,2,1,Area1,13,11,10,2048,2,576,0
ID10629,33,4,3,Area1,13,17,17,2175,1,1180,0
ID10630,34,3,2,Area1,13,16,16,530,2,931,0
ID10631,40,4,2,Area1,13,49,39,151,2,1167,0
ID10632,29,4,2,Area1,9,19,19,1794,2,517,1
ID10633,25,2,3,Area1,11,11,9,1835,2,386,1
ID10634,39,3,2,Area1,14,47,44,1287,1,807,0
ID10635,25,4,2,Area1,12,48,38,973,2,619,0
ID10636,28,3,1,Area1,14,20,18,297,2,635,0
ID10637,33,4,1,Area1,15,19,17,1419,2,627,0
ID10638,39,2,1,Area1,6,7,7,534,1,844,0
ID10639,38,4,3,Area1,15,16,14,2571,2,870,0
ID10640,32,4,1,Area1,16,14,13,1326,2,1388,0
ID10641,32,3,2,Area1,9,14,10,470,2,478,0
ID10642,25,3,3,Area1,11,7,7,788,2,1320,0
ID10643,31,2,3,Area1,13,20,19,695,1,478,0
ID10644,39,3,3,Area1,13,42,30,1500,2,1215,0
ID10645,29,2,3,Area1,5,8,8,185,2,1268,1
ID10646,27,3,1,Area1,16,21,16,609,1,933,0
ID10647,25,2,2,Area1,5,10,9,540,1,415,1
ID10648,37,4,3,Area1,12,11,11,1495,2,728,0
ID10649,30,3,1,Area1,8,11,9,346,2,1287,1
ID10650,38,3,3,Area1,12,12,11,1601,2,518,0
ID10651,32,4,1,Area1,15,10,10,865,2,600,0
ID10652,31,3,1,Area1,12,26,25,1512,2,1461,0
ID10653,26,4,1,Area1,9,10,10,1471,2,326,1
ID10654,31,3,3,Area1,15,14,14,263,1,1272,0
ID10655,39,2,2,Area1,11,14,14,651,2,732,0
ID10656,40,4,3,Area1,15,33,28,3397,1,1123,0
ID10657,33,3,1,Area1,15,17,17,1011,2,501,0
ID10658,25,2,2,Area1,15,12,12,2105,2,726,1
ID10659,36,3,3,Area1,13,14,12,949,1,1494,0
ID10660,29,3,1,Area1,16,42,28,5147,2,919,0
ID10661,34,2,3,Area1,17,19,19,409,2,348,0
ID10662,37,5,3,Area1,5,12,13,811,2,965,0
ID10663,35,2,1,Area1,13,12,12,997,2,733,0
ID10664,26,2,3,Area1,13,15,14,613,1,723,1
ID10665,39,3,1,Area1,13,19,12,3409,2,1176,1
ID10666,31,3,1,Area1,13,5,5,30,2,390,0
ID10667,32,3,3,Area1,12,12,12,1742,2,462,0
ID10668,29,2,3,Area1,13,19,9,1238,1,1075,1
ID10669,31,4,3,Area1,16,25,20,497,2,530,0
ID10670,27,4,3,Area1,12,17,17,1272,2,809,0
ID10671,25,3,3,Area1,7,11,11,453,2,1171,1
ID10672,38,2,1,Area1,14,10,9,308,1,1346,0
ID10673,36,3,1,Area1,17,14,14,417,2,1217,0
ID10674,33,3,1,Area1,13,9,9,1015,2,1261,0
ID10675,39,4,1,Area1,8,9,8,1857,2,571,0
ID10676,32,3,3,Area1,15,8,8,606,2,1304,0
ID10677,38,4,2,Area1,15,20,20,2597,2,427,0
ID10678,31,2,2,Area1,15,14,13,356,2,572,0
ID10679,36,3,3,Area1,15,13,13,1104,1,816,0
ID10680,36,2,2,Area1,12,9,9,80,2,567,0
ID10681,32,2,3,Area1,10,9,9,1859,2,1167,1
ID10682,25,2,3,Area1,15,26,22,1605,2,1104,1
ID10683,37,2,1,Area1,5,10,10,882,2,580,1
ID10684,37,2,1,Area1,12,34,33,1048,2,1440,1
ID10685,33,2,3,Area1,13,22,18,1295,2,1203,1
ID10686,38,3,2,Area1,13,27,25,3232,2,731,0
ID10687,40,3,3,Area1,15,15,14,1554,1,1189,0
ID10688,34,4,3,Area1,15,25,18,2955,1,1423,0
ID10689,26,2,3,Area1,7,10,10,332,2,535,1
ID10690,35,2,3,Area1,13,40,40,1757,2,823,0
ID10691,29,6,3,Area1,9,23,18,866,1,617,0
ID10692,35,3,1,Area1,15,12,12,1863,2,640,0
ID10693,29,4,2,Area1,16,10,10,680,2,1270,0
ID10694,26,3,1,Area1,15,16,14,7412,1,924,1
ID10695,37,3,2,Area1,15,32,32,1651,2,946,0
ID10696,32,4,3,Area1,13,2,2,0,2,726,0
ID10697,32,3,1,Area1,5,19,19,379,2,1289,0
ID10698,39,4,3,Area1,15,14,13,1669,2,736,0
ID10699,27,3,1,Area1,13,11,11,3465,1,805,1
ID10700,39,2,1,Area1,13,13,13,124,2,877,0
ID10701,36,3,2,Area1,16,19,18,4474,2,1004,0
ID10702,28,4,1,Area1,13,21,21,57,2,362,0
ID10703,31,6,3,Area1,14,22,19,8148,2,1137,1
ID10704,30,2,1,Area1,16,17,16,2488,2,485,1
ID10705,25,3,3,Area1,11,58,57,236,2,371,0
ID10706,40,3,1,Area1,13,35,20,313,2,1387,0
ID10707,26,3,3,Area1,13,15,11,316,1,556,0
ID10708,37,2,2,Area1,14,12,12,1045,2,815,0
ID10709,39,7,1,Area1,17,37,31,2152,2,772,0
ID10710,40,2,2,Area1,11,11,11,4766,2,1032,1
ID10711,34,2,1,Area1,10,15,15,235,2,1239,0
ID10712,26,3,1,Area1,16,16,16,2277,2,533,0
ID10713,40,3,2,Area1,16,30,30,6359,2,1309,1
ID10714,32,2,1,Area1,6,18,12,16,2,1295,1
ID10715,27,3,2,Area1,16,21,19,2655,2,398,1
ID10716,26,3,2,Area1,13,34,29,9697,2,1419,1
ID10717,25,3,3,Area1,10,14,9,524,2,1459,1
ID10718,27,2,1,Area1,13,15,12,1306,2,1174,1
ID10719,30,2,1,Area1,16,11,7,1310,2,1394,1
ID10720,36,2,2,Area1,12,8,8,356,2,716,0
ID10721,32,5,1,Area1,9,18,18,1785,2,1411,1
ID10722,36,3,3,Area1,14,17,16,935,2,633,0
ID10723,29,2,3,Area1,5,15,11,226,2,1337,1
ID10724,30,2,1,Area1,13,6,6,485,2,396,0
ID10725,38,5,2,Area1,15,20,20,1697,2,338,0
ID10726,36,3,3,Area1,13,9,9,871,2,1223,0
ID10727,29,5,1,Area1,14,11,11,2605,2,422,0
ID10728,39,2,1,Area1,10,14,14,1926,2,976,0
ID10729,28,2,3,Area1,14,10,10,1979,2,701,0
ID10730,30,3,2,Area1,9,11,9,446,2,1450,1
ID10731,31,3,3,Area1,16,14,11,3798,2,1041,1
ID10732,36,2,3,Area1,13,15,14,1532,2,516,0
ID10733,38,3,2,Area1,11,15,10,153,2,536,0
ID10734,40,4,2,Area1,15,20,20,767,2,1457,0
ID10735,39,4,2,Area1,16,16,16,2424,2,1079,0
ID10736,32,4,3,Area1,11,23,19,1099,1,910,0
ID10737,38,3,3,Area1,15,44,37,568,2,1470,0
ID10738,33,4,1,Area1,13,14,8,241,1,741,0
ID10739,39,5,3,Area1,16,6,6,606,2,665,0
ID10740,34,3,2,Area1,13,8,8,154,2,814,0
ID10741,37,3,3,Area1,15,19,13,1944,2,1293,0
ID10742,25,2,2,Area1,14,16,14,843,1,1119,1
ID10743,39,2,2,Area1,16,20,16,315,2,1353,1
ID10744,34,4,3,Area1,11,25,15,11,1,1186,0
ID10745,36,2,3,Area1,15,21,20,95,1,633,0
ID10746,39,3,3,Area1,12,13,13,1404,2,1019,0
ID10747,27,6,2,Area1,14,26,20,698,1,1117,1
ID10748,33,2,2,Area1,15,30,23,1839,2,815,0
ID10749,28,2,3,Area1,14,13,13,896,2,1063,1
ID10750,32,3,3,Area1,13,17,17,511,2,1369,0
ID10751,29,3,3,Area1,9,15,15,803,2,791,0
ID10752,33,2,2,Area1,10,12,12,881,2,1292,1
ID10753,25,2,1,Area1,6,8,8,7,2,1081,1
ID10754,28,2,2,Area1,13,12,9,678,1,454,1
ID10755,31,4,2,Area1,15,20,12,2038,1,559,0
ID10756,40,2,3,Area1,15,26,26,1166,2,1416,0
ID10757,39,3,2,Area1,13,20,20,2933,2,1132,0
ID10758,36,3,2,Area1,12,16,13,1250,1,699,0
ID10759,35,2,2,Area1,10,11,9,365,2,1373,1
ID10760,26,2,1,Area1,12,9,9,218,2,840,1
ID10761,27,2,2,Area1,13,11,11,1367,2,356,1
ID10762,33,2,3,Area1,7,22,18,267,2,484,0
ID10763,40,3,1,Area1,16,12,10,4036,1,328,0
ID10764,25,5,1,Area1,15,51,41,2947,1,782,0
ID10765,33,2,3,Area1,11,9,9,1233,2,445,0
ID10766,40,5,2,Area1,16,20,10,4788,1,395,0
ID10767,26,2,2,Area1,14,20,17,1065,2,1319,1
ID10768,34,3,2,Area1,14,23,22,4183,1,1250,0
ID10769,36,3,3,Area1,14,16,11,123,2,348,0
ID10770,39,2,3,Area1,16,28,18,357,2,1498,1
ID10771,32,5,2,Area1,14,19,15,1712,2,993,0
ID10772,31,4,1,Area1,14,13,12,911,2,1484,0
ID10773,27,3,3,Area2,14,19,16,1915,2,597,0
ID10774,25,2,3,Area2,14,12,12,240,2,1254,1
ID10775,35,3,3,Area2,16,8,8,1628,2,1031,0
ID10776,40,4,2,Area2,15,14,14,1324,2,484,0
ID10777,36,3,2,Area2,15,13,13,675,2,493,0
ID10778,39,5,1,Area2,13,12,12,1339,2,459,0
ID10779,34,4,2,Area2,14,14,14,2750,1,653,0
ID10780,37,2,2,Area2,9,13,13,756,2,1453,1
ID10781,39,4,2,Area2,16,19,11,41,2,924,0
ID10782,34,3,2,Area2,8,10,10,338,2,587,0
ID10783,36,3,1,Area2,14,7,7,130,2,707,0
ID10784,40,3,2,Area2,14,17,17,3895,2,1006,0
ID10785,38,2,1,Area2,14,29,29,5573,2,931,1
ID10786,38,2,1,Area2,11,17,17,57,2,1131,1
ID10787,37,2,1,Area2,14,11,11,758,2,1449,1
ID10788,25,4,1,Area2,16,8,8,2682,1,860,0
ID10789,35,4,1,Area2,16,10,10,813,2,1257,0
ID10790,35,5,3,Area2,13,12,12,710,2,1263,0
ID10791,27,2,3,Area2,11,9,9,1330,2,437,0
ID10792,33,3,1,Area2,9,6,6,1096,2,910,0
ID10793,33,4,2,Area2,14,8,8,1060,2,1293,0
ID10794,38,2,1,Area2,12,13,12,5396,2,720,0
ID10795,27,2,3,Area2,7,8,8,333,2,470,1
ID10796,33,3,2,Area2,7,11,11,540,2,1068,0
ID10797,36,3,3,Area2,11,11,11,1621,2,894,0
ID10798,33,2,2,Area2,9,7,7,1246,2,984,0
ID10799,25,2,1,Area2,8,11,11,1908,2,445,1
ID10800,30,3,2,Area2,9,12,12,315,2,1443,1
ID10801,32,2,3,Area2,11,12,11,1749,2,582,0
ID10802,31,4,1,Area2,16,17,17,4599,2,457,0
ID10803,32,2,1,Area2,11,8,8,497,2,382,0
ID10804,30,2,3,Area2,14,13,13,249,2,1349,1
ID10805,32,3,1,Area2,8,13,13,1138,2,841,0
ID10806,37,3,1,Area2,13,16,16,10,2,1142,0
ID10807,35,2,2,Area2,10,5,5,768,2,1235,0
ID10808,35,2,3,Area2,17,8,8,1767,2,581,0
ID10809,27,4,2,Area2,14,16,16,347,2,1171,1
ID10810,28,4,3,Area2,9,13,13,3583,2,1479,1
ID10811,30,3,3,Area2,14,14,14,158,2,1373,1
ID10812,27,3,3,Area2,12,8,8,1835,2,371,0
ID10813,33,3,3,Area2,13,12,12,1728,2,597,0
ID10814,31,3,3,Area2,13,12,9,466,2,1334,0
ID10815,34,4,1,Area2,12,13,11,188,2,700,0
ID10816,28,3,1,Area2,13,9,8,892,1,1040,1
ID10817,40,3,1,Area2,14,14,13,5065,1,1093,1
ID10818,37,2,2,Area2,17,21,15,1269,2,644,0
ID10819,32,2,1,Area2,13,26,21,124,2,1064,0
ID10820,25,2,1,Area2,16,16,16,2556,2,468,1
ID10821,34,3,1,Area2,13,13,13,2424,2,543,0
ID10822,33,2,3,Area2,13,5,5,264,2,620,0
ID10823,32,2,2,Area2,15,13,13,1776,2,1229,1
ID10824,35,2,2,Area2,9,15,15,1002,2,738,1
ID10825,34,4,1,Area2,13,8,8,750,2,1489,0
ID10826,39,3,2,Area2,16,16,16,4413,2,341,0
ID10827,37,2,3,Area2,12,9,9,1582,2,1282,0
ID10828,27,2,1,Area2,16,13,13,684,2,650,0
ID10829,32,3,2,Area2,16,6,6,749,2,1160,0
ID10830,38,2,3,Area2,6,22,22,1070,2,829,1
ID10831,32,6,3,Area2,11,16,16,7097,2,1461,0
ID10832,28,4,2,Area2,16,12,12,620,2,1340,1
ID10833,40,3,3,Area2,12,9,9,264,2,1423,0
ID10834,33,2,1,Area2,15,14,14,7809,2,1306,1
ID10835,26,2,2,Area2,13,17,17,557,2,653,0
ID10836,28,2,3,Area2,12,10,10,831,2,1403,1
ID10837,38,2,1,Area2,14,15,15,649,2,870,0
ID10838,25,4,3,Area2,14,21,21,582,2,312,0
ID10839,26,3,2,Area2,13,17,17,396,2,1337,0
ID10840,39,2,3,Area2,16,10,10,1625,2,1071,0
ID10841,33,2,1,Area2,16,9,9,468,2,832,0
ID10842,25,4,2,Area2,15,19,19,2590,2,891,1
ID10843,29,3,3,Area2,11,15,14,2434,2,429,1
ID10844,31,2,1,Area2,15,17,17,3419,2,809,0
ID10845,32,3,2,Area2,14,11,11,1528,2,1444,0
ID10846,28,3,2,Area2,13,12,12,2481,2,929,0
ID10847,25,3,2,Area1,16,49,49,11311,2,1247,1
ID10848,39,2,2,Area1,10,11,11,3223,2,426,0
ID10849,27,4,3,Area1,12,15,13,6168,1,937,1
ID10850,30,4,3,Area1,8,7,7,30,2,393,0
ID10851,39,4,2,Area1,13,14,13,901,2,1201,0
ID10852,27,3,2,Area1,13,19,14,147,2,1210,1
ID10853,31,2,3,Area1,13,1,1,0,2,1101,0
ID10854,27,3,1,Area1,13,11,11,988,2,414,0
ID10855,30,4,1,Area1,13,11,11,3654,2,1210,1
ID10856,25,2,1,Area1,13,29,29,58,2,1130,1
ID10857,32,4,2,Area2,16,6,6,1570,2,1428,0
ID10858,37,2,1,Area1,16,20,16,839,1,424,0
ID10859,31,4,2,Area1,13,36,28,987,2,1353,0
ID10860,29,6,3,Area1,13,8,8,923,1,523,0
ID10861,31,4,1,Area1,16,16,15,6605,1,719,0
ID10862,39,3,2,Area1,17,24,19,3345,1,1146,1
ID10863,30,4,2,Area1,9,39,40,3378,2,1406,1
ID10864,26,3,3,Area1,13,14,15,375,2,1159,0
ID10865,40,3,1,Area1,16,7,7,0,2,989,0
ID10866,38,3,1,Area1,11,13,9,434,1,941,0
ID10867,26,8,1,Area2,15,42,38,9538,2,816,1
ID10868,40,3,1,Area1,16,34,34,1851,2,764,0
ID10869,32,3,1,Area1,9,29,29,269,2,1408,1
ID10870,29,4,1,Area2,17,29,25,5751,2,485,0
ID10871,25,3,1,Area1,17,26,23,2933,2,1335,1
ID10872,28,2,1,Area1,4,12,9,744,1,1145,1
ID10873,36,3,1,Area2,15,10,10,271,2,1163,0
ID10874,35,4,1,Area1,16,21,16,9151,2,588,0
ID10875,28,2,1,Area1,12,19,15,9,2,936,0
ID10876,39,3,2,Area1,13,25,18,1804,2,391,0
ID10877,26,2,2,Area1,13,9,9,727,2,899,1
ID10878,28,5,2,Area1,16,26,19,1326,1,598,0
ID10879,38,3,2,Area1,12,30,29,3971,2,1292,0
ID10880,35,2,3,Area1,16,10,10,1629,1,1192,1
ID10881,27,2,3,Area1,8,11,10,212,1,632,1
ID10882,30,3,3,Area1,12,14,13,447,2,1122,1
ID10883,32,3,3,Area1,12,15,15,1911,2,600,0
ID10884,29,2,2,Area1,7,6,14,242,2,1440,1
ID10885,30,3,2,Area1,13,20,21,804,2,1030,1
ID10886,39,3,3,Area1,14,25,20,3201,2,814,0
ID10887,30,2,1,Area1,12,16,16,266,2,788,0
ID10888,28,5,2,Area1,13,11,11,718,2,595,0
ID10889,25,2,3,Area1,15,9,9,419,2,766,1
ID10890,31,3,3,Area1,11,36,22,812,2,1333,0
ID10891,30,3,3,Area1,13,12,13,893,2,759,0
ID10892,33,4,3,Area1,13,26,22,1445,1,1017,0
ID10893,36,3,1,Area1,11,19,15,173,2,1015,0
ID10894,36,3,1,Area1,5,9,9,1682,1,961,0
ID10895,29,2,3,Area1,9,12,12,1296,2,440,1
ID10896,38,4,2,Area1,13,20,20,3023,2,1008,0
ID10897,25,3,3,Area1,15,9,9,3872,2,1131,1
ID10898,36,2,2,Area1,13,10,10,86,2,1091,0
ID10899,30,2,3,Area1,13,11,11,73,2,496,1
ID10900,33,3,3,Area1,16,26,26,10502,2,1187,0
ID10901,30,2,3,Area1,6,13,13,90,2,1146,1
ID10902,31,4,2,Area1,9,21,18,774,2,818,0
ID10903,33,2,3,Area1,12,9,9,1184,2,1228,0
ID10904,32,2,3,Area1,16,15,13,987,1,544,0
ID10905,31,3,2,Area1,11,16,14,3610,2,421,0
ID10906,34,3,1,Area1,13,9,8,2227,2,1328,0
ID10907,38,3,3,Area1,16,34,23,2144,1,513,0
ID10908,40,2,1,Area1,14,18,15,452,2,1185,0
ID10909,29,4,1,Area1,10,14,10,690,2,1252,1
ID10910,37,3,3,Area1,15,40,35,1831,2,446,0
ID10911,27,5,1,Area1,13,9,9,218,2,330,0
ID10912,26,3,1,Area1,16,26,20,2681,2,1119,1
ID10913,33,2,2,Area1,8,12,12,703,2,363,1
ID10914,38,3,1,Area1,15,20,20,511,1,1112,0
ID10915,27,2,2,Area1,16,13,13,663,2,946,1
ID10916,37,5,2,Area1,13,27,19,3040,1,990,0
ID10917,29,5,1,Area1,12,10,8,474,1,843,0
ID10918,27,3,3,Area1,17,14,14,2119,2,783,0
ID10919,34,3,1,Area1,8,11,11,51,2,1213,1
ID10920,27,3,2,Area1,17,14,12,893,1,1289,1
ID10921,25,3,2,Area1,13,22,22,3119,2,843,0
ID10922,25,4,3,Area1,15,55,51,5313,2,1235,1
ID10923,37,2,3,Area1,14,10,10,340,2,1323,0
ID10924,35,2,2,Area1,9,15,15,2056,2,655,1
ID10925,33,2,2,Area1,13,11,9,1916,1,1151,0
ID10926,26,3,1,Area1,16,28,20,993,1,1172,1
