Date,Value
04-09-2013,58.4
04-09-2013,61.5
04-09-2013,58.4
04-09-2013,60.59
04-09-2013,61.5
04-09-2013,61.5
05-09-2013,59.82
05-09-2013,59.89
05-09-2013,61.5
05-09-2013,59.83
05-09-2013,61.5
05-09-2013,55.24
05-09-2013,60.59
05-09-2013,61.5
05-09-2013,61.5
06-09-2013,59.89
06-09-2013,59.82
06-09-2013,59.83
06-09-2013,61.5
06-09-2013,61.5
06-09-2013,55.24
06-09-2013,60.59
06-09-2013,61.5
06-09-2013,61.5
07-09-2013,61.5
07-09-2013,59.82
07-09-2013,59.83
07-09-2013,61.5
07-09-2013,55.43
07-09-2013,51.44
07-09-2013,61.5
07-09-2013,61.5
08-09-2013,59.82
08-09-2013,59.83
08-09-2013,55.16
08-09-2013,52.56
08-09-2013,55.16
08-09-2013,59.49
09-09-2013,61.5
09-09-2013,59.82
09-09-2013,59.83
09-09-2013,55.12
09-09-2013,61.5
09-09-2013,59.49
09-09-2013,55.06
10-09-2013,59.82
10-09-2013,59.83
10-09-2013,61.5
10-09-2013,55.12
10-09-2013,61.5
10-09-2013,59.49
10-09-2013,54.91
11-09-2013,61.5
11-09-2013,59.82
11-09-2013,59.83
11-09-2013,61.5
11-09-2013,62.53
11-09-2013,56.09
11-09-2013,61.5
11-09-2013,56.08
12-09-2013,58.56
12-09-2013,59.82
12-09-2013,59.83
12-09-2013,61.5
12-09-2013,62.53
12-09-2013,57.3
12-09-2013,61.5
12-09-2013,57.29
13-09-2013,59.82
13-09-2013,51
13-09-2013,59.83
13-09-2013,61.5
13-09-2013,50.85
13-09-2013,59.79
13-09-2013,58.86
13-09-2013,50.83
14-09-2013,51
14-09-2013,59.82
14-09-2013,61.5
14-09-2013,59.83
14-09-2013,59.79
14-09-2013,61.5
14-09-2013,64.5
14-09-2013,54.82
14-09-2013,50.83
15-09-2013,51
15-09-2013,59.82
15-09-2013,59.83
15-09-2013,61.5
15-09-2013,59.79
15-09-2013,61.5
15-09-2013,54.82
15-09-2013,50.81
16-09-2013,51
16-09-2013,59.82
16-09-2013,59.83
16-09-2013,61.5
16-09-2013,59.79
16-09-2013,61.5
16-09-2013,64.5
16-09-2013,50.79
17-09-2013,51
17-09-2013,59.82
17-09-2013,54.84
17-09-2013,48.03
17-09-2013,59.79
17-09-2013,50.79
18-09-2013,59.82
18-09-2013,51
18-09-2013,59.83
18-09-2013,54.53
18-09-2013,48.03
18-09-2013,59.79
18-09-2013,47.94
19-09-2013,49.5
19-09-2013,59.82
19-09-2013,59.83
19-09-2013,61.5
19-09-2013,58.8
19-09-2013,59.79
19-09-2013,61.5
19-09-2013,47.94
20-09-2013,59.82
20-09-2013,51.85
20-09-2013,59.83
20-09-2013,54.3
20-09-2013,59.79
20-09-2013,61.5
21-09-2013,59.82
21-09-2013,59.83
21-09-2013,61.5
21-09-2013,51.5
21-09-2013,59.79
21-09-2013,61.5
21-09-2013,64.5
22-09-2013,59.82
22-09-2013,59.83
22-09-2013,54.84
22-09-2013,50.85
22-09-2013,59.79
22-09-2013,61.5
23-09-2013,59.82
23-09-2013,59.83
23-09-2013,54.84
23-09-2013,50.85
23-09-2013,59.79
24-09-2013,59.82
24-09-2013,59.83
24-09-2013,54.84
24-09-2013,46.5
24-09-2013,59.79
25-09-2013,59.82
25-09-2013,54.84
25-09-2013,46.49
25-09-2013,59.79
26-09-2013,54.84
26-09-2013,46.49
26-09-2013,59.79
26-09-2013,46.47
27-09-2013,59.82
27-09-2013,59.83
27-09-2013,46.46
27-09-2013,59.79
27-09-2013,46.44
28-09-2013,59.82
28-09-2013,59.83
28-09-2013,61.5
28-09-2013,46.5
28-09-2013,59.79
28-09-2013,61.5
29-09-2013,59.82
29-09-2013,59.83
29-09-2013,61.5
29-09-2013,46.5
29-09-2013,59.79
29-09-2013,61.5
30-09-2013,59.82
30-09-2013,59.83
30-09-2013,61.5
30-09-2013,46.5
30-09-2013,59.79
30-09-2013,61.5
01-10-2013,59.82
01-10-2013,59.83
01-10-2013,61.5
01-10-2013,46.5
01-10-2013,59.79
01-10-2013,61.5
02-10-2013,59.82
02-10-2013,59.83
02-10-2013,56.33
02-10-2013,46.5
02-10-2013,59.79
02-10-2013,61.5
03-10-2013,59.82
03-10-2013,59.83
03-10-2013,56.33
03-10-2013,46.5
03-10-2013,59.79
03-10-2013,61.5
04-10-2013,56.32
04-10-2013,59.83
04-10-2013,61.5
04-10-2013,56.33
04-10-2013,61.5
04-10-2013,64.5
05-10-2013,56.32
05-10-2013,59.83
05-10-2013,61.5
05-10-2013,56.33
05-10-2013,61.5
05-10-2013,64.5
06-10-2013,56.32
06-10-2013,59.83
06-10-2013,61.5
06-10-2013,64.35
06-10-2013,56.33
06-10-2013,61.5
06-10-2013,64.35
06-10-2013,54.71
11-10-2013,56.32
11-10-2013,59.83
11-10-2013,61.5
11-10-2013,60.16
11-10-2013,64.1
11-10-2013,61.5
11-10-2013,64.1
11-10-2013,64.57
12-10-2013,56.32
12-10-2013,59.83
12-10-2013,61.5
12-10-2013,60.5
12-10-2013,64.17
12-10-2013,61.5
12-10-2013,64.17
12-10-2013,64.57
13-10-2013,56.32
13-10-2013,59.83
13-10-2013,61.5
13-10-2013,64.17
13-10-2013,60.5
13-10-2013,61.5
13-10-2013,64.17
13-10-2013,64.57
14-10-2013,56.32
14-10-2013,59.83
14-10-2013,61.5
14-10-2013,60.5
14-10-2013,64.17
14-10-2013,56.32
14-10-2013,61.5
14-10-2013,64.17
14-10-2013,64.57
15-10-2013,56.32
15-10-2013,59.83
15-10-2013,61.5
15-10-2013,60.5
15-10-2013,64.17
15-10-2013,56.32
15-10-2013,61.5
15-10-2013,64.17
15-10-2013,64.57
16-10-2013,56.32
16-10-2013,59.83
16-10-2013,61.5
16-10-2013,64.17
16-10-2013,39.41
16-10-2013,56.32
16-10-2013,61.5
16-10-2013,64.17
17-10-2013,56.32
17-10-2013,59.83
17-10-2013,61.5
17-10-2013,54.84
17-10-2013,64.17
17-10-2013,56.32
17-10-2013,61.5
17-10-2013,64.17
18-10-2013,56.32
18-10-2013,59.83
18-10-2013,61.5
18-10-2013,54.84
18-10-2013,66.45
18-10-2013,56.32
18-10-2013,61.5
18-10-2013,66.45
19-10-2013,56.32
19-10-2013,59.83
19-10-2013,61.5
19-10-2013,66.2
19-10-2013,50.85
19-10-2013,61.5
19-10-2013,66.2
20-10-2013,56.32
20-10-2013,50.84
20-10-2013,61.5
20-10-2013,50.85
20-10-2013,61.5
20-10-2013,65.21
21-10-2013,56.32
21-10-2013,50.84
21-10-2013,61.5
21-10-2013,50.85
21-10-2013,61.5
21-10-2013,63.25
22-10-2013,56.32
22-10-2013,50.84
22-10-2013,61.5
22-10-2013,50.84
22-10-2013,61.5
22-10-2013,63.1
23-10-2013,56.32
23-10-2013,50.84
23-10-2013,61.5
23-10-2013,62.75
23-10-2013,50.84
23-10-2013,61.5
23-10-2013,62.75
24-10-2013,56.32
24-10-2013,50.82
24-10-2013,61.5
24-10-2013,54.84
24-10-2013,50.84
24-10-2013,61.5
25-10-2013,50.82
25-10-2013,54.84
25-10-2013,30.38
25-10-2013,50.82
26-10-2013,50.82
26-10-2013,54.84
26-10-2013,45.9
26-10-2013,61.5
27-10-2013,50.82
27-10-2013,61.5
27-10-2013,54.84
27-10-2013,45.9
28-10-2013,50.82
28-10-2013,54.84
28-10-2013,45.9
28-10-2013,59.04
29-10-2013,50.82
29-10-2013,54.84
29-10-2013,45.9
29-10-2013,59.04
30-10-2013,50.82
30-10-2013,61.5
30-10-2013,54.84
30-10-2013,45.9
30-10-2013,59.04
31-10-2013,45.89
31-10-2013,61.5
31-10-2013,54.84
31-10-2013,45.89
31-10-2013,61.5
31-10-2013,62.99
01-11-2013,45.89
01-11-2013,61.5
01-11-2013,54.84
01-11-2013,45.89
01-11-2013,61.5
01-11-2013,40.5
02-11-2013,45.89
02-11-2013,54.84
02-11-2013,40.5
02-11-2013,60.96
02-11-2013,45.89
03-11-2013,45.89
03-11-2013,61.5
03-11-2013,54.84
03-11-2013,40.5
03-11-2013,61.5
03-11-2013,61.52
03-11-2013,45.89
04-11-2013,45.89
04-11-2013,61.5
04-11-2013,54.84
04-11-2013,40.5
04-11-2013,61.5
04-11-2013,61.52
04-11-2013,45.89
05-11-2013,45.89
05-11-2013,61.5
05-11-2013,54.84
05-11-2013,45.89
05-11-2013,61.5
05-11-2013,61.52
05-11-2013,40.5
06-11-2013,45.89
06-11-2013,61.5
06-11-2013,54.84
06-11-2013,45.89
06-11-2013,61.5
06-11-2013,61.52
06-11-2013,40.5
07-11-2013,45.89
07-11-2013,61.5
07-11-2013,54.84
07-11-2013,45.89
07-11-2013,61.5
07-11-2013,61.52
07-11-2013,40.5
08-11-2013,45.89
08-11-2013,61.5
08-11-2013,54.84
08-11-2013,40.5
08-11-2013,45.89
08-11-2013,52.31
09-11-2013,45.89
09-11-2013,54.84
09-11-2013,45.89
09-11-2013,61.5
09-11-2013,40.5
09-11-2013,52.31
10-11-2013,45.89
10-11-2013,54.84
10-11-2013,40.5
10-11-2013,45.89
10-11-2013,61.5
10-11-2013,57.28
11-11-2013,45.89
11-11-2013,54.84
11-11-2013,45.89
11-11-2013,40.5
11-11-2013,52.31
12-11-2013,45.89
12-11-2013,54.84
12-11-2013,45.89
12-11-2013,40.5
12-11-2013,52.31
13-11-2013,45.89
13-11-2013,54.84
13-11-2013,40.5
13-11-2013,45.89
13-11-2013,52.31
14-11-2013,45.89
14-11-2013,54.84
14-11-2013,40.5
14-11-2013,45.89
15-11-2013,45.89
15-11-2013,54.84
15-11-2013,59.94
15-11-2013,45.89
15-11-2013,40.5
16-11-2013,45.89
16-11-2013,54.84
16-11-2013,55.66
16-11-2013,40.5
16-11-2013,45.89
17-11-2013,45.89
17-11-2013,54.84
17-11-2013,59.94
17-11-2013,55.66
17-11-2013,40.5
17-11-2013,45.89
18-11-2013,45.89
18-11-2013,54.84
18-11-2013,59.94
18-11-2013,55.66
18-11-2013,40.5
18-11-2013,45.89
19-11-2013,45.89
19-11-2013,61.5
19-11-2013,54.84
19-11-2013,59.94
19-11-2013,45.89
19-11-2013,40.5
20-11-2013,45.89
20-11-2013,61.5
20-11-2013,54.84
20-11-2013,59.94
20-11-2013,45.89
20-11-2013,61.5
21-11-2013,45.89
21-11-2013,54.84
21-11-2013,59.94
21-11-2013,45.89
21-11-2013,61.5
21-11-2013,58.2
22-11-2013,45.88
22-11-2013,54.84
22-11-2013,59.94
22-11-2013,45.89
22-11-2013,58.2
24-11-2013,45.88
24-11-2013,54.84
24-11-2013,45.88
25-11-2013,45.88
25-11-2013,54.84
25-11-2013,45.88
26-11-2013,45.88
26-11-2013,54.84
26-11-2013,45.88
27-11-2013,45.88
27-11-2013,54.84
27-11-2013,59.94
27-11-2013,45.88
27-11-2013,58.2
28-11-2013,45.88
28-11-2013,54.84
28-11-2013,59.94
28-11-2013,45.88
28-11-2013,58.2
29-11-2013,45.88
29-11-2013,54.84
29-11-2013,59.94
29-11-2013,45.88
29-11-2013,58.2
30-11-2013,45.88
30-11-2013,54.84
30-11-2013,59.94
30-11-2013,45.88
30-11-2013,58.2
01-12-2013,45.88
01-12-2013,54.84
01-12-2013,59.94
01-12-2013,45.88
01-12-2013,58.2
02-12-2013,45.88
02-12-2013,54.84
02-12-2013,59.94
02-12-2013,45.88
02-12-2013,58.2
03-12-2013,45.88
03-12-2013,54.84
03-12-2013,45.88
03-12-2013,59.59
03-12-2013,58.2
04-12-2013,45.88
04-12-2013,54.84
04-12-2013,59.94
04-12-2013,45.88
04-12-2013,58.2
05-12-2013,45.88
05-12-2013,54.84
05-12-2013,59.94
05-12-2013,45.88
05-12-2013,58.2
06-12-2013,45.88
06-12-2013,54.84
06-12-2013,59.94
06-12-2013,45.88
06-12-2013,58.2
07-12-2013,45.87
07-12-2013,54.84
07-12-2013,45.88
07-12-2013,58.2
08-12-2013,45.87
08-12-2013,54.84
08-12-2013,45.87
09-12-2013,45.87
09-12-2013,54.84
09-12-2013,45.87
10-12-2013,45.87
10-12-2013,45.87
11-12-2013,45.87
11-12-2013,54.84
11-12-2013,45.87
12-12-2013,45.87
12-12-2013,45.87
13-12-2013,45.87
13-12-2013,45.87
14-12-2013,45.87
14-12-2013,45.87
15-12-2013,45.87
15-12-2013,45.8
16-12-2013,45.87
16-12-2013,45.87
17-12-2013,45.87
17-12-2013,45.87
18-12-2013,45.87
18-12-2013,51.49
18-12-2013,41.4
19-12-2013,45.87
19-12-2013,51.49
20-12-2013,45.87
20-12-2013,51.49
21-12-2013,45.87
21-12-2013,51.49
22-12-2013,45.87
22-12-2013,51.49
22-12-2013,48.5
23-12-2013,45.74
23-12-2013,51.49
23-12-2013,48.5
24-12-2013,45.74
24-12-2013,51.49
24-12-2013,48.5
25-12-2013,45.74
25-12-2013,51.49
25-12-2013,48.5
26-12-2013,45.74
26-12-2013,51.49
26-12-2013,48.5
27-12-2013,45.74
27-12-2013,51.49
27-12-2013,48.5
28-12-2013,45.74
28-12-2013,51.49
28-12-2013,48.5
29-12-2013,45.74
29-12-2013,51.49
29-12-2013,48.5
30-12-2013,48.49
30-12-2013,48.45
30-12-2013,48.5
31-12-2013,48.49
31-12-2013,51.49
31-12-2013,48.45
31-12-2013,48.5
01-01-2014,48.49
01-01-2014,51.49
01-01-2014,48.5
02-01-2014,48.49
02-01-2014,51.49
02-01-2014,48.5
03-01-2014,48.49
03-01-2014,51.49
03-01-2014,48.5
04-01-2014,51.49
04-01-2014,54.84
05-01-2014,48.44
05-01-2014,51.49
06-01-2014,48.44
06-01-2014,51.49
07-01-2014,48.44
07-01-2014,51.49
08-01-2014,56.99
08-01-2014,48.44
08-01-2014,56.99
09-01-2014,56.99
09-01-2014,61.5
09-01-2014,56.99
09-01-2014,62.48
09-01-2014,66.3
09-01-2014,61.5
10-01-2014,63.37
10-01-2014,56.99
10-01-2014,61.5
10-01-2014,65.65
10-01-2014,63.01
10-01-2014,61.5
11-01-2014,66.32
11-01-2014,61.63
11-01-2014,61.64
11-01-2014,61.5
11-01-2014,61.5
11-01-2014,61.65
12-01-2014,66.61
12-01-2014,61.62
12-01-2014,61.63
12-01-2014,61.5
13-01-2014,64.5
13-01-2014,61.63
13-01-2014,61.62
13-01-2014,63.38
13-01-2014,61.5
14-01-2014,62.62
14-01-2014,61.63
14-01-2014,61.48
14-01-2014,61.49
14-01-2014,61.48
14-01-2014,61.5
15-01-2014,63.76
15-01-2014,61.63
15-01-2014,61.35
15-01-2014,58.49
16-01-2014,62.35
16-01-2014,61.63
16-01-2014,61.41
16-01-2014,63.28
17-01-2014,63.3
17-01-2014,61.63
17-01-2014,61.62
17-01-2014,63.35
17-01-2014,62.72
17-01-2014,61.97
18-01-2014,63.09
18-01-2014,61.63
18-01-2014,61.58
18-01-2014,61.58
18-01-2014,63.35
18-01-2014,61.57
19-01-2014,62.46
19-01-2014,61.63
19-01-2014,61.5
19-01-2014,61.5
19-01-2014,63.3
19-01-2014,61.49
20-01-2014,62.2
20-01-2014,61.63
20-01-2014,61.45
20-01-2014,61.45
20-01-2014,61.35
21-01-2014,62.86
21-01-2014,61.63
21-01-2014,61.33
21-01-2014,63.35
22-01-2014,60.41
22-01-2014,60.34
22-01-2014,60.35
22-01-2014,60.39
23-01-2014,54.92
23-01-2014,51.44
23-01-2014,51.5
24-01-2014,65.85
24-01-2014,65.85
25-01-2014,65.85
25-01-2014,65.85
26-01-2014,58.5
26-01-2014,62.48
26-01-2014,62.49
27-01-2014,58.5
27-01-2014,58.49
28-01-2014,66.5
28-01-2014,70.48
28-01-2014,70.49
29-01-2014,57.48
29-01-2014,69.74
30-01-2014,71.48
31-01-2014,71.49
01-02-2014,97.46
02-02-2014,97.46
03-02-2014,63.37
03-02-2014,94.35
11-02-2014,41.49
12-02-2014,41.49
13-02-2014,41.49
14-02-2014,63.32
15-02-2014,63.32
15-02-2014,59.69
16-02-2014,63.32
17-02-2014,46.64
18-02-2014,46.64
19-02-2014,46.64
20-02-2014,46.64
20-02-2014,70.02
20-02-2014,57.38
20-02-2014,79.25
21-02-2014,46.64
21-02-2014,70.02
22-02-2014,46.64
22-02-2014,70.02
23-02-2014,46.64
23-02-2014,70.02
24-02-2014,46.64
24-02-2014,70.02
25-02-2014,46.64
26-02-2014,46.64
27-02-2014,46.64
28-02-2014,46.64
01-03-2014,46.64
02-03-2014,58.49
02-03-2014,75.47
03-03-2014,58.49
03-03-2014,64.49
04-03-2014,58.49
04-03-2014,64.49
05-03-2014,58.49
05-03-2014,64.49
06-03-2014,57.95
07-03-2014,57.95
07-03-2014,71.01
08-03-2014,58.49
08-03-2014,50.49
08-03-2014,60.37
09-03-2014,58.49
09-03-2014,46.48
09-03-2014,50.47
09-03-2014,50.44
10-03-2014,58.49
10-03-2014,46.48
10-03-2014,50
10-03-2014,50.19
11-03-2014,58.49
11-03-2014,46.01
11-03-2014,49.97
11-03-2014,49.95
12-03-2014,58.49
12-03-2014,45.53
12-03-2014,49.52
12-03-2014,49.5
13-03-2014,45.52
13-03-2014,45.53
13-03-2014,49.52
13-03-2014,49.49
14-03-2014,45.52
14-03-2014,45.02
14-03-2014,49.52
14-03-2014,48.99
15-03-2014,45.52
15-03-2014,45
15-03-2014,49.52
15-03-2014,48.97
16-03-2014,45.52
16-03-2014,45
16-03-2014,49.52
16-03-2014,48.5
17-03-2014,45.52
17-03-2014,44.51
17-03-2014,49.52
17-03-2014,48.48
18-03-2014,45.52
18-03-2014,44.5
18-03-2014,44.51
18-03-2014,49.52
18-03-2014,47.98
19-03-2014,45.52
19-03-2014,43.98
19-03-2014,43.99
19-03-2014,47.95
20-03-2014,45.52
20-03-2014,43.92
20-03-2014,43.91
20-03-2014,47.85
21-03-2014,45.52
21-03-2014,55.45
21-03-2014,43.85
21-03-2014,43.91
21-03-2014,47.82
22-03-2014,45.52
22-03-2014,43.85
22-03-2014,41.5
22-03-2014,43.83
22-03-2014,45.47
23-03-2014,45.52
23-03-2014,42.16
23-03-2014,41.5
23-03-2014,41.46
23-03-2014,45.43
24-03-2014,45.52
24-03-2014,41.45
24-03-2014,41.5
24-03-2014,41.46
24-03-2014,45.41
25-03-2014,45.52
25-03-2014,41.45
25-03-2014,41.5
25-03-2014,41.46
25-03-2014,45.41
26-03-2014,45.52
26-03-2014,41.39
26-03-2014,41.5
26-03-2014,41.36
26-03-2014,45.33
27-03-2014,45.52
27-03-2014,41.35
27-03-2014,41.5
27-03-2014,41.36
27-03-2014,45.31
28-03-2014,45.52
28-03-2014,41.33
28-03-2014,41.5
28-03-2014,41.3
28-03-2014,45.27
29-03-2014,45.52
29-03-2014,41.29
29-03-2014,41.5
29-03-2014,41.3
29-03-2014,44.87
29-03-2014,45.24
30-03-2014,45.52
30-03-2014,46.45
30-03-2014,40.87
30-03-2014,41.5
30-03-2014,40.88
30-03-2014,44.83
31-03-2014,45.52
31-03-2014,40.87
31-03-2014,41.5
31-03-2014,40.82
31-03-2014,44.79
01-04-2014,45.52
01-04-2014,40.81
01-04-2014,41.5
01-04-2014,40.82
01-04-2014,44.77
02-04-2014,45.52
02-04-2014,40.81
02-04-2014,41.5
02-04-2014,40.78
02-04-2014,44.75
03-04-2014,40.77
03-04-2014,41.5
03-04-2014,40.74
03-04-2014,43.45
04-04-2014,39.47
04-04-2014,40.74
04-04-2014,39
04-04-2014,40.74
04-04-2014,42.97
05-04-2014,38.95
05-04-2014,38.96
05-04-2014,39
05-04-2014,42.92
05-04-2014,38.96
06-04-2014,38.92
06-04-2014,38.9
06-04-2014,39
06-04-2014,42.85
06-04-2014,38.9
07-04-2014,38.87
07-04-2014,38.9
07-04-2014,39
07-04-2014,42.82
07-04-2014,38.9
08-04-2014,38.83
08-04-2014,39
08-04-2014,38.83
08-04-2014,38.84
09-04-2014,38.83
09-04-2014,38.83
09-04-2014,39
09-04-2014,38.83
10-04-2014,38.3
10-04-2014,38.81
10-04-2014,39
10-04-2014,38.81
11-04-2014,38.12
11-04-2014,35.15
11-04-2014,39
11-04-2014,35.15
12-04-2014,52.51
12-04-2014,35.15
12-04-2014,39
12-04-2014,35.15
12-04-2014,45.52
13-04-2014,52.51
13-04-2014,33.47
13-04-2014,39
13-04-2014,33.47
13-04-2014,45.52
14-04-2014,33.47
14-04-2014,50.1
14-04-2014,39
14-04-2014,33.47
14-04-2014,45.52
15-04-2014,31.87
15-04-2014,39
15-04-2014,31.87
15-04-2014,45.52
16-04-2014,30.35
16-04-2014,39
16-04-2014,30.35
16-04-2014,45.52
17-04-2014,30.35
17-04-2014,39
17-04-2014,28.9
18-04-2014,53.06
18-04-2014,46.07
18-04-2014,28.9
18-04-2014,39
18-04-2014,46.5
18-04-2014,28.9
19-04-2014,53.06
19-04-2014,44.32
19-04-2014,39
19-04-2014,46.5
19-04-2014,28.9
20-04-2014,55.02
20-04-2014,39
20-04-2014,46.5
20-04-2014,28.9
20-04-2014,45.52
21-04-2014,39
21-04-2014,36.49
21-04-2014,46.5
21-04-2014,45.52
22-04-2014,39
22-04-2014,33.94
22-04-2014,46.5
22-04-2014,45.52
23-04-2014,39
23-04-2014,33.94
23-04-2014,46.5
23-04-2014,45.52
24-04-2014,39
24-04-2014,30.46
24-04-2014,45.52
25-04-2014,39
25-04-2014,46.5
25-04-2014,49.8
25-04-2014,45.52
26-04-2014,39
26-04-2014,46.5
26-04-2014,49.8
26-04-2014,45.52
27-04-2014,39
27-04-2014,46.5
27-04-2014,45.52
28-04-2014,39
28-04-2014,46.5
28-04-2014,45.52
29-04-2014,39
29-04-2014,46.5
29-04-2014,45.52
30-04-2014,39
30-04-2014,46.5
30-04-2014,45.52
01-05-2014,45.52
01-05-2014,57.23
01-05-2014,46.5
02-05-2014,56.88
02-05-2014,46.5
02-05-2014,45.52
03-05-2014,45.52
03-05-2014,56.88
03-05-2014,46.5
04-05-2014,56.88
04-05-2014,46.5
04-05-2014,54.17
05-05-2014,46.5
06-05-2014,46.5
07-05-2014,60.04
07-05-2014,46.5
08-05-2014,46.5
09-05-2014,41.86
09-05-2014,41.08
09-05-2014,46.5
10-05-2014,41.86
10-05-2014,46.5
10-05-2014,41.08
10-05-2014,53.54
11-05-2014,41.86
11-05-2014,41.08
12-05-2014,41.08
13-05-2014,41.08
14-05-2014,41.08
15-05-2014,41.08
15-05-2014,55.31
16-05-2014,41.08
16-05-2014,38.5
17-05-2014,44.18
17-05-2014,38.49
17-05-2014,38.5
18-05-2014,37.49
18-05-2014,38.49
18-05-2014,31.5
19-05-2014,26.45
19-05-2014,37.49
19-05-2014,38.49
19-05-2014,47.72
19-05-2014,31.5
20-05-2014,28.99
20-05-2014,38.49
20-05-2014,47.71
20-05-2014,31.5
21-05-2014,31.5
22-05-2014,31.5
23-05-2014,31.5
24-05-2014,31.5
25-05-2014,31.5
26-05-2014,31.5
27-05-2014,31.5
28-05-2014,31.5
29-05-2014,31.5
30-05-2014,31.5
31-05-2014,31.5
01-06-2014,31.5
02-06-2014,31.5
02-06-2014,28.19
03-06-2014,31.5
04-06-2014,52.5
04-06-2014,31.5
05-06-2014,31.5
06-06-2014,31.5
06-06-2014,38
07-06-2014,31.5
07-06-2014,46.45
08-06-2014,46.45
08-06-2014,31.5
09-06-2014,46.45
10-06-2014,51.45
11-06-2014,52.5
12-06-2014,51.45
12-06-2014,49.91
13-06-2014,51.4
13-06-2014,49.62
14-06-2014,51.45
14-06-2014,49.61
14-06-2014,49.59
15-06-2014,49
15-06-2014,49.61
15-06-2014,49.05
16-06-2014,47.65
16-06-2014,47.72
16-06-2014,47.64
17-06-2014,46.44
17-06-2014,46.47
18-06-2014,46.45
18-06-2014,46.47
18-06-2014,46.44
19-06-2014,46.45
19-06-2014,46.47
19-06-2014,46.44
20-06-2014,46.45
20-06-2014,46.46
20-06-2014,46.44
21-06-2014,46.45
21-06-2014,46.44
21-06-2014,46.46
22-06-2014,46.45
22-06-2014,46.45
22-06-2014,46.44
23-06-2014,46.45
23-06-2014,46.45
23-06-2014,46.44
24-06-2014,46.49
24-06-2014,46.49
24-06-2014,52.5
25-06-2014,52.5
25-06-2014,46.48
25-06-2014,46.49
26-06-2014,52.5
26-06-2014,45.48
26-06-2014,46.49
26-06-2014,46.5
27-06-2014,52.5
27-06-2014,45.48
27-06-2014,45.48
28-06-2014,45.48
28-06-2014,45.48
28-06-2014,52.5
29-06-2014,45.48
29-06-2014,48.47
29-06-2014,45.48
30-06-2014,49.75
30-06-2014,45.18
30-06-2014,48.47
30-06-2014,45.48
01-07-2014,49.99
01-07-2014,48.47
01-07-2014,45.15
01-07-2014,45.48
02-07-2014,49.98
02-07-2014,38.5
02-07-2014,45.17
02-07-2014,48.22
02-07-2014,45.48
03-07-2014,46.44
03-07-2014,38.5
03-07-2014,42.46
03-07-2014,42.47
04-07-2014,46.65
04-07-2014,41.11
04-07-2014,41.13
04-07-2014,45.08
04-07-2014,41.13
05-07-2014,41.11
05-07-2014,41.11
05-07-2014,45.06
05-07-2014,41.11
05-07-2014,45.09
06-07-2014,41.11
06-07-2014,41.1
06-07-2014,41.1
06-07-2014,45.5
06-07-2014,45.09
07-07-2014,41.11
07-07-2014,40.23
07-07-2014,40.23
07-07-2014,45.5
07-07-2014,45.1
08-07-2014,40.23
08-07-2014,40.23
08-07-2014,45.5
08-07-2014,44.51
09-07-2014,41.1
09-07-2014,41.09
09-07-2014,41.1
10-07-2014,52.5
10-07-2014,40.27
10-07-2014,45.5
11-07-2014,52.5
11-07-2014,45.5
12-07-2014,41.5
13-07-2014,41.5
13-07-2014,48.85
14-07-2014,41.5
23-07-2014,51.01
24-07-2014,51.01
25-07-2014,51.01
26-07-2014,51.01
27-07-2014,51.01
30-07-2014,52.55
07-08-2014,46.5
08-08-2014,46.5
11-08-2014,57
11-08-2014,57
11-08-2014,57
12-08-2014,57
12-08-2014,57
12-08-2014,57
12-08-2014,57
13-08-2014,57.49
13-08-2014,57.49
13-08-2014,57.49
13-08-2014,57.49
13-08-2014,57.49
14-08-2014,57.49
14-08-2014,57.49
14-08-2014,57.49
14-08-2014,57.49
15-08-2014,57.3
15-08-2014,57.3
15-08-2014,57.3
15-08-2014,57.3
15-08-2014,57.3
16-08-2014,57
16-08-2014,57
16-08-2014,57
16-08-2014,57
16-08-2014,57
17-08-2014,57.5
17-08-2014,57.5
17-08-2014,57.5
17-08-2014,57.5
17-08-2014,57.5
17-08-2014,57.49
18-08-2014,57.5
18-08-2014,57.5
18-08-2014,57.5
18-08-2014,57.5
18-08-2014,57.5
18-08-2014,57.49
19-08-2014,57.5
19-08-2014,57.5
19-08-2014,57.5
19-08-2014,57.5
19-08-2014,57.49
20-08-2014,57.5
20-08-2014,57.5
20-08-2014,56.5
20-08-2014,57.5
20-08-2014,57.49
20-08-2014,57.5
21-08-2014,57.5
21-08-2014,57.5
21-08-2014,57.5
21-08-2014,57.5
21-08-2014,57.5
21-08-2014,57.49
22-08-2014,59.85
22-08-2014,59.89
22-08-2014,57.49
23-08-2014,61.45
23-08-2014,59.89
23-08-2014,57.49
24-08-2014,61.45
24-08-2014,59.89
24-08-2014,59.88
25-08-2014,61.45
25-08-2014,64.5
25-08-2014,63.24
25-08-2014,59.88
26-08-2014,69.45
26-08-2014,64.5
26-08-2014,66.49
26-08-2014,69.81
26-08-2014,57.94
27-08-2014,57.94
27-08-2014,69.81
27-08-2014,69.45
27-08-2014,64.5
27-08-2014,66.49
27-08-2014,66.49
28-08-2014,69.81
28-08-2014,64.5
28-08-2014,69.81
28-08-2014,66.49
28-08-2014,69.81
29-08-2014,82.29
31-08-2014,63.33
31-08-2014,52.54
01-09-2014,52.54
01-09-2014,71.49
01-09-2014,52.55
01-09-2014,67.99
02-09-2014,71.49
05-09-2014,107.95
05-09-2014,119.31
06-09-2014,121.49
